#######################################
#
# B-band photometry of SN II 2017eaw
#
#######################################
#
# Szalai et al. 2019, ApJ, 876, 19
#
# JD           mag    error   Telescope
 2458285.28    19.453 0.018   LCO
 2458293.27    19.521 0.032   LCO
 2458319.25    19.783 0.021   LCO
 2458336.40    19.976 0.059   LCO
 2458352.24    20.092 0.086   LCO
 2458375.31    20.371 0.014   LCO
 2458393.22    20.574 0.042   LCO
 2458395.13    20.631 0.023   LCO
 2457888.09    13.287 0.012   Swift
 2457902.58    13.363 0.020   Swift
 2457904.56    13.432 0.013   Swift
 2457907.09    13.513 0.014   Swift
 2457908.95    13.593 0.013   Swift
 2457910.68    13.690 0.013   Swift
 2457913.19    13.799 0.014   Swift
 2457914.79    13.889 0.014   Swift
 2457917.39    13.936 0.016   Swift
 2457919.32    14.005 0.017   Swift
 2457921.30    14.099 0.014   Swift
 2457949.67    14.574 0.015   Swift
 2457963.09    14.745 0.016   Swift
 2457978.43    15.010 0.024   Swift
 2457981.68    15.080 0.027   Swift
 2457990.80    15.463 0.021   Swift
 2458005.15    16.661 0.043   Swift
 2458009.93    17.254 0.101   Swift
#######################################
#
# Tsvetkov et al. 2018, AstL, 44, 315
#
# JD            B     error   Telescope
 2457888.47    13.32  0.02    T60
 2457890.41    13.30  0.04    P40
 2457892.41    13.25  0.03    M70
 2457892.52    13.20  0.02    S100
 2457898.52    13.33  0.03    C60
 2457901.48    13.37  0.03    C60
 2457904.35    13.48  0.03    M70
 2457905.49    13.52  0.02    C60
 2457912.38    13.82  0.02    M70
 2457912.39    13.79  0.03    S100
 2457914.45    13.93  0.04    T18
 2457916.39    14.01  0.02    T60
 2457916.47    14.00  0.04    C70
 2457921.53    14.18  0.03    S100
 2457923.45    14.22  0.02    T60
 2457926.31    14.31  0.02    S100
 2457926.45    14.26  0.05    C70
 2457927.54    14.34  0.02    S100
 2457928.41    14.35  0.03    M70
 2457929.34    14.35  0.03    T60
 2457930.33    14.40  0.02    S100
 2457931.32    14.41  0.02    S100
 2457932.30    14.39  0.04    S100
 2457933.31    14.44  0.02    S100
 2457934.30    14.46  0.03    S100
 2457934.43    14.42  0.03    T60
 2457940.32    14.52  0.02    S100
 2457942.40    14.56  0.02    S100
 2457942.42    14.47  0.04    C70
 2457944.55    14.59  0.03    S100
 2457956.46    14.68  0.03    C70
 2457960.50    14.75  0.02    T60
 2457967.56    14.82  0.02    T60
 2457972.28    14.92  0.02    S100
 2457975.57    14.90  0.05    S60
 2457978.50    15.05  0.02    S100
 2457980.47    15.11  0.03    S100
 2457981.36    15.10  0.04    M20
 2457982.53    15.16  0.02    T60
 2457985.54    15.18  0.02    S100
 2457986.29    15.23  0.08    M20
 2457990.37    15.42  0.03    S60
 2457990.48    15.45  0.04    T60
 2457991.38    15.44  0.02    C60
 2457992.49    15.48  0.02    C60
 2457992.58    15.54  0.04    S60
 2457993.53    15.53  0.02    C60
 2457994.46    15.60  0.03    C60
 2457995.45    15.76  0.03    T60
 2457997.30    15.74  0.04    P40
 2457997.33    15.87  0.05    M20
 2457998.36    15.81  0.03    P40
 2457999.44    15.84  0.05    C70
 2458004.29    16.48  0.02    C60
 2458005.37    16.61  0.02    C60
 2458006.32    16.75  0.02    C60
 2458007.26    16.88  0.03    C60
 2458008.30    17.06  0.03    C60
 2458009.25    17.09  0.02    C60
 2458009.32    17.03  0.13    M20
 2458009.47    17.12  0.08    C70
 2458011.44    17.22  0.04    C70
 2458019.45    17.42  0.07    P40
 2458022.30    17.59  0.03    T60
 2458025.38    17.44  0.06    C70
 2458027.35    17.51  0.10    C70
 2458028.43    17.63  0.03    T60
 2458029.40    17.43  0.09    C70
 2458052.30    17.74  0.05    T60
 2458061.15    17.72  0.05    C60
 2458063.14    17.81  0.03    C60
 2458075.27    17.81  0.04    C60
 2458076.20    17.87  0.03    C60
 2458095.22    18.03  0.04    T60
#######################################
#
# Buta & Keel 2019, MNRAS, 487, 832
#
# JD            B     error   Telescope
 2457889.756   13.171 0.024   UA 0.4m
 2457891.695   13.204 0.025   UA 0.4m
 2457893.710   13.149 0.031   UA 0.4m
 2457899.700   13.322 0.020   UA 0.4m
 2457900.903   13.292 0.027   SARA-KP
 2457905.662   13.575 0.056   UA 0.4m
 2457914.623   13.888 0.021   UA 0.4m
 2457918.605   14.068 0.030   UA 0.4m
 2457922.574   14.201 0.036   UA 0.4m
 2457929.602   14.331 0.032   UA 0.4m
 2457932.606   14.466 0.041   UA 0.4m
 2457938.610   14.578 0.032   UA 0.4m
 2457944.721   14.634 0.028   UA 0.4m
 2457948.590   14.617 0.029   UA 0.4m
 2457954.598   14.636 0.034   UA 0.4m
 2457960.623   14.733 0.030   UA 0.4m
 2457966.603   14.816 0.026   UA 0.4m
